URL,关闭时间,创建时间,创建者,序号,更新时间,标签,标签数,标题,正文长度,正文预览,状态,类型,编号,获取时间,评论数,页码
https://github.com/microsoft/vscode/pull/284988,,2025-12-24T19:19:14Z,hickford,183,2026-01-20T10:13:37Z,triage-needed,1,Reverse lines: preserve single-line selection,112,"Previously, the selection was expanded to the whole document.

Pleasingly, this change removes spe...",open,Issue,284988,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/284890,,2025-12-23T20:39:18Z,nick-romano,184,2026-01-20T10:13:37Z,triage-needed,1,Fix shadow DOM mouseleave detection in editor,1229,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,284890,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/284836,,2025-12-23T08:35:54Z,JPSAUD501,185,2026-01-20T10:13:37Z,triage-needed,1,feat(editor): make line number font size configurable (#244862),808,"## Summary

- Add the `editor.lineNumbersFontSize` option (`0` uses the editor font size; otherwis...",open,Issue,284836,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/284775,,2025-12-22T20:03:19Z,edmcman,186,2026-01-20T10:13:37Z,,0,Enhance copilot_bug_report template with instructions,422,"Updated the bug report template with additional guidance and links.

<!-- Thank you for submitting...",open,Issue,284775,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/284743,,2025-12-22T11:16:29Z,HamzaBakkour,187,2026-01-20T10:13:37Z,,0,Show sidebar when hovering over activity bar,417,"We made a few changes to the original feature request in order to improve the user experience, based...",open,Issue,284743,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/284577,,2025-12-20T08:34:45Z,sumimakito,188,2026-01-20T10:13:37Z,triage-needed,1,fix: HoverDelegateFactory may use a disposed InstantiationService,2031,"## Description

Currently, `getDefaultHoverDelegate` and `createInstantHoverDelegate` are still us...",open,Issue,284577,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/284549,,2025-12-20T00:40:35Z,zhichli,189,2026-01-20T10:13:38Z,,0,Add error handling properties to language model tool results,225,Introduce additional properties to handle error states in language model tool results. This enhancem...,open,Issue,284549,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/284425,,2025-12-19T11:51:33Z,SalerSimo,190,2026-01-20T10:13:37Z,,0,Add configurable date and time formats for blame information,421,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,284425,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/284298,,2025-12-18T18:36:07Z,Copilot,191,2026-01-20T10:13:37Z,,0,Fix garbled text in PowerShell terminal on Windows 10 by disabling OSC 633;E sequence,6635,"## Description

On Windows 10, the OSC 633;E escape sequence causes a rendering race condition where...",open,Issue,284298,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/284231,,2025-12-18T10:50:18Z,dmitrivMS,192,2026-01-20T10:13:38Z,,0,Persist and restore chat session and opened editors in git stash,0,,open,Issue,284231,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/284214,,2025-12-18T09:22:42Z,Dsannue,193,2026-01-20T10:13:37Z,triage-needed,1,Delete duplicate 'tas-client' license entry from cglicenses.json,435,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,284214,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/284209,,2025-12-18T08:47:00Z,RedCMD,194,2026-01-20T10:13:37Z,,0,Recognize `.git/info/exclude` ignore file,574,"fixes #131233
* #131233

simply just adds a `filenamePatterns` and `firstLine` match to the `git-...",open,Issue,284209,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/284139,,2025-12-17T21:07:59Z,Rushali-Sarkar,195,2026-01-20T10:13:37Z,,0,[BUG FIX] Inconsistency in how Git Repositories were disposed when wo…,4327,"Closes #108757

### Problem Description

When working in a multi-root workspace containing multi...",open,Issue,284139,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/284112,,2025-12-17T17:59:53Z,jruales,196,2026-01-20T10:13:38Z,,0,Make recursive search for AGENTS.md files case-insensitive,351,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,284112,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/284034,,2025-12-17T11:28:48Z,hediet,197,2026-01-20T10:13:38Z,,0,Eagerly creates the inline edit view.,43,(see microsoft/vscode-internalbacklog#6345)...,open,Issue,284034,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/284033,,2025-12-17T11:28:17Z,Copilot,198,2026-01-20T10:13:38Z,,0,Apply portsAttributes to environment tunnels from appPort,3808,Ports forwarded via `appPort` in devcontainer.json were not applying `portsAttributes` configuration...,open,Issue,284033,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/283973,,2025-12-17T03:31:39Z,Copilot,199,2026-01-20T10:13:38Z,,0,Scroll by page height when list items span multiple pages,2203,"When a list item is taller than the viewport (e.g., long chat responses), `list.focusPageUp/Down` no...",open,Issue,283973,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/283843,,2025-12-16T15:53:36Z,Copilot,200,2026-01-20T10:13:38Z,,0,Add policy control for extensions.autoUpdate setting,2303,"Enables enterprise group policy management of the `extensions.autoUpdate` setting, allowing IT admin...",open,Issue,283843,2026-01-26T20:07:54.853918,0,2
