URL,关闭时间,创建时间,创建者,序号,更新时间,标签,标签数,标题,正文长度,正文预览,状态,类型,编号,获取时间,评论数,页码
https://github.com/microsoft/vscode/issues/288048,,2026-01-15T12:10:32Z,BryanDollery,1418,2026-01-23T02:59:26Z,"feature-request, chat-subagents",2,Live Subagents Panel,638,"Subagents seem great. Thanks. But, it's really hard to tell what's going on at the moment. I'd like ...",open,Issue,288048,2026-02-04T11:33:31.709600,4,16
https://github.com/microsoft/vscode/issues/288040,,2026-01-15T11:26:01Z,sandy081,1419,2026-02-02T20:23:55Z,chat-cloud-agent,1,Unsure what Apply button is for in Cloud Agent session,277,Unsure what Apply button is for in Cloud Agent session. I am not sure if I have to click it or not a...,open,Issue,288040,2026-02-04T11:33:31.709608,3,16
https://github.com/microsoft/vscode/issues/288027,,2026-01-15T10:20:01Z,ImpactCrater,1420,2026-01-19T09:37:03Z,"bug, editor-input-IME, editor-edit-context",3,fcitx5 IME composition underline not visible in 1.107+ (regression from 1.106.3) on Wayland,3831,"<img width=""480"" height=""270"" alt=""Image"" src=""https://github.com/user-attachments/assets/d62ed59b-c...",open,Issue,288027,2026-02-04T11:33:31.709618,0,16
https://github.com/microsoft/vscode/issues/288021,,2026-01-15T09:49:14Z,darioscalfi,1421,2026-01-29T22:51:13Z,info-needed,1,Chat took too long to get ready,10820,"
Type: <b>Bug</b>

Chat took too long to get ready. Please ensure you are signed in to GitHub and th...",open,Issue,288021,2026-02-04T11:33:31.709626,1,16
https://github.com/microsoft/vscode/issues/288018,,2026-01-15T09:40:15Z,GeneBean890,1422,2026-01-19T01:53:46Z,"bug, remote",2,Endless loop of downloading VS Code Server,1963,"<!-- ⚠️⚠️ Do Not Delete This! bug_report_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduct: ht...",open,Issue,288018,2026-02-04T11:33:31.709635,2,16
https://github.com/microsoft/vscode/issues/288017,,2026-01-15T09:33:10Z,schafevormfenster,1423,2026-01-15T09:34:07Z,,0,Chat took too long to get ready,5393,"
Type: <b>Bug</b>

Chat took too long to get ready

Extension version: 0.37.2026011501
VS Code versi...",open,Issue,288017,2026-02-04T11:33:31.709642,0,16
https://github.com/microsoft/vscode/issues/288015,,2026-01-15T09:27:49Z,isidorn,1424,2026-01-15T09:27:49Z,plan-item,1,Model dropdown improvements,542,"* We have an ExP today that allows us to hide models, but they do not show up in the model managemen...",open,Issue,288015,2026-02-04T11:33:31.709651,0,16
https://github.com/microsoft/vscode/issues/288013,,2026-01-15T09:18:46Z,singularitti,1425,2026-01-15T09:25:37Z,,0,"[bug] GitHub Copilot Chat: input jumps to beginning when clicking inside long prompts, preventing text selection",2885,"<!-- ⚠️⚠️ Do Not Delete This! bug_report_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduct: ht...",open,Issue,288013,2026-02-04T11:33:34.732809,1,17
https://github.com/microsoft/vscode/issues/288008,,2026-01-15T09:04:27Z,HyperAndreG,1426,2026-01-15T09:15:35Z,,0,VS Code freezes when drag-dropping files in Source Control panel with git worktrees,1071,"VS Code Version: 1.108.0 (Universal)
  - Commit: 94e8ae2b28cb5cc932b86e1070569c4463565c37
  - Date: ...",open,Issue,288008,2026-02-04T11:33:34.732826,1,17
https://github.com/microsoft/vscode/issues/288005,,2026-01-15T08:54:25Z,giandonatoinverso,1427,2026-01-15T09:27:54Z,,0,Agent mode crashes,4176,"
Type: <b>Bug</b>

The agent loops and crashes. Other extensions, such as git, also crash, as well a...",open,Issue,288005,2026-02-04T11:33:34.732833,2,17
https://github.com/microsoft/vscode/issues/287992,,2026-01-15T08:02:49Z,vertuzz,1428,2026-01-15T08:03:49Z,,0,Chat took too long to get ready,2193,"
Type: <b>Bug</b>

Chat took too long to get ready

Extension version: 0.37.2026011403
VS Code versi...",open,Issue,287992,2026-02-04T11:33:34.732838,0,17
https://github.com/microsoft/vscode/issues/287984,,2026-01-15T07:25:41Z,jackhongNatume,1429,2026-01-15T07:26:48Z,,0,Chat took too long to get ready,39482,"
Type: <b>Bug</b>

Chat took too long to get ready

Extension version: 0.36.1
VS Code version: Code ...",open,Issue,287984,2026-02-04T11:33:34.732843,0,17
https://github.com/microsoft/vscode/issues/287983,,2026-01-15T07:24:11Z,sjoedev,1430,2026-01-15T16:44:37Z,terminal-rendering,1,OpenType font features (such as alternate characters) not working in the integrated terminal,2697,"
Type: <b>Bug</b>

To reproduce:
1. Download VSCode Insiders (version 1.109.0-insider)
2. In the set...",open,Issue,287983,2026-02-04T11:33:34.732849,1,17
https://github.com/microsoft/vscode/issues/287977,,2026-01-15T06:23:27Z,paulsancer,1431,2026-01-15T15:17:11Z,,0,"Plan mode gave me code to copy paste, did not generate plan",2145,"
Type: <b>Bug</b>

I entered all the details for my new feature in Plan mode to get going, it though...",open,Issue,287977,2026-02-04T11:33:34.732854,1,17
https://github.com/microsoft/vscode/issues/287968,,2026-01-15T05:40:35Z,iwangbowen,1432,2026-01-15T15:32:11Z,,0,Add Multiplier to Model Selection When Session Target is Set to Background,423,"
Type: <b>Feature Request</b>

When switching the session target to ""background"" in GitHub Copilot, ...",open,Issue,287968,2026-02-04T11:33:34.732859,1,17
https://github.com/microsoft/vscode/issues/287962,,2026-01-15T04:33:51Z,vikaslavwanshi,1433,2026-01-19T01:53:48Z,,0,socket hang up,2364,"
Type: <b>Bug</b>

Sorry, there was a network error. Please try again later. Request id: e7525860-09...",open,Issue,287962,2026-02-04T11:33:34.732865,1,17
https://github.com/microsoft/vscode/issues/287953,,2026-01-15T03:27:05Z,SoXunwa,1434,2026-01-15T16:25:47Z,"feature-request, file-explorer",2,Project folder tip suggestions,533,"
Type: <b>Feature Request</b>

请在项目文件夹提示中添加：文件夹用途提示和创建者提示。
比如：[src]用途是项目源代码，创建者者是 Flutter，[.vscode] ...",open,Issue,287953,2026-02-04T11:33:34.732871,3,17
https://github.com/microsoft/vscode/issues/287951,,2026-01-15T03:10:46Z,17620351,1435,2026-01-19T01:53:49Z,ai-translated,1,"终端输入git commit -m """" 在引号中输入汉字会自动变""",2452,"
Type: <b>Bug</b>

终端输入git commit -m """" 在引号中输入汉字会自动变"" 输入两个汉字只会展示一个汉字

VS Code version: Code 1.108.1 ...",open,Issue,287951,2026-02-04T11:33:34.732876,1,17
https://github.com/microsoft/vscode/issues/287950,,2026-01-15T03:10:46Z,17620351,1436,2026-01-19T01:53:50Z,ai-translated,1,"终端输入git commit -m """" 在引号中输入汉字会自动变""",2452,"
Type: <b>Bug</b>

终端输入git commit -m """" 在引号中输入汉字会自动变"" 输入两个汉字只会展示一个汉字

VS Code version: Code 1.108.1 ...",open,Issue,287950,2026-02-04T11:33:34.732883,1,17
https://github.com/microsoft/vscode/issues/287947,,2026-01-15T03:03:46Z,xxxpsyduck,1437,2026-01-23T03:40:44Z,"feature-request, chat-subagents",2,Implement built-in agents from Copilot CLI to Copilot Chat,596,"<!-- ⚠️⚠️ Do Not Delete This! feature_request_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduc...",open,Issue,287947,2026-02-04T11:33:34.732889,2,17
https://github.com/microsoft/vscode/issues/287943,,2026-01-15T02:18:13Z,iandees,1438,2026-01-15T16:25:06Z,bug,1,#new did not create a new project using gpt-5 mini,1456,"
Type: <b>Bug</b>

Start VSCode, click Generate New Workspace…, pick GPT-5 Mini, describe the projec...",open,Issue,287943,2026-02-04T11:33:34.732894,1,17
https://github.com/microsoft/vscode/issues/287934,,2026-01-15T01:35:46Z,iwangbowen,1439,2026-01-29T23:12:22Z,,0,Add Session Details Command to GitHub Copilot Extension,608,"
Type: <b>Feature Request</b>

The GitHub Copilot CLI includes a session command that allows users t...",open,Issue,287934,2026-02-04T11:33:34.732899,3,17
https://github.com/microsoft/vscode/issues/287931,,2026-01-15T01:28:12Z,iwangbowen,1440,2026-01-15T01:30:41Z,,0,Add Option to Control Auto-Collapsing of Inline Terminal Output in GitHub Copilot,654,"
Type: <b>Feature Request</b>

GitHub Copilot automatically collapses inline terminal output after s...",open,Issue,287931,2026-02-04T11:33:34.732904,1,17
https://github.com/microsoft/vscode/issues/287929,,2026-01-15T01:26:35Z,AaronKate,1441,2026-01-16T08:06:40Z,"feature-request, editor-drag-and-drop, chat",3,I hope to add the ability to directly drag and drop files or folders into the chat box.,416,"Every time I want to tell Copilot which file I'm referring to, using the # command to select files f...",open,Issue,287929,2026-02-04T11:33:34.732911,5,17
https://github.com/microsoft/vscode/issues/287928,,2026-01-15T01:19:22Z,iwangbowen,1442,2026-01-22T00:20:07Z,,0,Add Real-time and Visual Context Usage Display to GitHub Copilot Extension,593,"
Type: <b>Feature Request</b>

The latest GitHub Copilot CLI supports displaying context usage via t...",open,Issue,287928,2026-02-04T11:33:34.732915,0,17
https://github.com/microsoft/vscode/issues/287924,,2026-01-15T01:08:13Z,iwangbowen,1443,2026-01-15T01:10:01Z,,0,Optimize Dropdown Layout in GitHub Copilot Chat to Prevent Crowding,687,"
Type: <b>Feature Request</b>

The recent addition of the session target dropdown in GitHub Copilot ...",open,Issue,287924,2026-02-04T11:33:34.732920,1,17
https://github.com/microsoft/vscode/issues/287922,,2026-01-15T01:05:53Z,killerdevildog,1444,2026-01-15T16:26:37Z,,0,Feature Request: Let Copilot Ask External Communities/Experts for Help and Debrief in VS Code,6299,"<!-- Describe the feature you'd like. -->

### Feature: “Community + Expert Assist” — Copilot can as...",open,Issue,287922,2026-02-04T11:33:34.732926,0,17
https://github.com/microsoft/vscode/issues/287920,,2026-01-15T00:30:10Z,ivy-lai-miller,1445,2026-01-27T18:23:56Z,under-discussion,1,[GitHub Copilot Telemetry] Add consistent telemetry for Chat Submit,1013,"<!-- ⚠️⚠️ Do Not Delete This! feature_request_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduc...",open,Issue,287920,2026-02-04T11:33:34.732931,3,17
https://github.com/microsoft/vscode/issues/287899,,2026-01-14T22:40:12Z,Hold2Admin,1446,2026-01-15T07:03:30Z,,0,Enable GPT-5 for all clients,2391,"
Type: <b>Bug</b>

While working with the assistant with Auto mode, I will randomly get the ""Enable ...",open,Issue,287899,2026-02-04T11:33:34.732936,2,17
https://github.com/microsoft/vscode/issues/287898,,2026-01-14T22:31:56Z,MayakaOsinde,1447,2026-01-14T23:20:13Z,capi,1,Github copilot crash.,3756,"
Type: <b>Bug</b>

The model unexpectedly did not return a response. Request ID: e67c6d64-9dcb-46bc-...",open,Issue,287898,2026-02-04T11:33:34.732942,2,17
https://github.com/microsoft/vscode/issues/287896,,2026-01-14T22:25:08Z,Mingz6,1448,2026-01-16T14:36:29Z,,0,Chat history lost after restart if workspace folders added/removed during session,1308,"<!-- Please search existing issues to avoid creating duplicates -->
<!-- Please attach logs to help ...",open,Issue,287896,2026-02-04T11:33:34.732946,2,17
https://github.com/microsoft/vscode/issues/287886,,2026-01-14T21:27:52Z,ChrisNolan,1449,2026-01-15T07:47:25Z,"bug, info-needed, chat-notebook",3,agent thinks the edits went through when they didn't when doing jupyter notebook cell operations,2447,"<!-- Please search existing issues to avoid creating duplicates -->
<!-- Please attach logs to help ...",open,Issue,287886,2026-02-04T11:33:34.732952,2,17
https://github.com/microsoft/vscode/issues/287883,,2026-01-14T21:17:18Z,BryanDollery,1450,2026-01-14T21:18:22Z,,0,Managing copilot sessions is too cumbersome (UX),510,"I'm finding the management of sessions in the copilot chat window cumbersome. 

It's very hard to de...",open,Issue,287883,2026-02-04T11:33:34.732957,0,17
https://github.com/microsoft/vscode/issues/287878,,2026-01-14T20:58:08Z,Tyriar,1451,2026-01-29T21:22:40Z,"feature-request, chat-terminal",2,Improve handling of the timeout command,336,There have been reports of the run in terminal tool getting requests to run `timeout <num> <cmd>`. T...,open,Issue,287878,2026-02-04T11:33:34.732962,1,17
https://github.com/microsoft/vscode/issues/287867,,2026-01-14T20:30:46Z,Tyriar,1452,2026-01-29T21:22:39Z,"feature-request, chat-terminal",2,Support addressable terminal selections in chat,415,Terminal commands can be attached to chat now which is backed by a uri that points at the command.Te...,open,Issue,287867,2026-02-04T11:33:34.732968,0,17
https://github.com/microsoft/vscode/issues/287862,,2026-01-14T20:06:24Z,osortega,1453,2026-01-14T20:06:24Z,,0,Background session changes disappear,324,"1. Create background session with worktree
2. Ask for edits and command execution
3. Without hitting...",open,Issue,287862,2026-02-04T11:33:34.732973,0,17
https://github.com/microsoft/vscode/issues/287857,,2026-01-14T19:28:54Z,bamurtaugh,1454,2026-01-14T19:28:54Z,chat-background-agent,1,New background agent sessions defaulting to workspace,810,"<!-- ⚠️⚠️ Do Not Delete This! feature_request_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduc...",open,Issue,287857,2026-02-04T11:33:34.732980,0,17
https://github.com/microsoft/vscode/issues/287856,,2026-01-14T19:28:32Z,Tyriar,1455,2026-01-29T21:22:38Z,,0,Review how bg terminal output gets pulling,246,Seen reports that terminal expanded output is showing no output produced by command. Not clear if it...,open,Issue,287856,2026-02-04T11:33:34.732985,1,17
https://github.com/microsoft/vscode/issues/287852,,2026-01-14T19:23:37Z,bamurtaugh,1456,2026-01-14T19:26:29Z,chat-agents-view,1,Artifacts sometimes don't open in agent view,735,"<!-- ⚠️⚠️ Do Not Delete This! feature_request_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduc...",open,Issue,287852,2026-02-04T11:33:34.732990,1,17
https://github.com/microsoft/vscode/issues/287844,,2026-01-14T19:01:13Z,MadEste,1457,2026-01-20T20:17:38Z,,0,Copilot Agent create_file fails on NTFS data drive (D:) but works on C:\ and Dev Drive (ReFS),5618,"
Type: <b>Bug</b>

1. Open VS Code
2. Open a trusted workspace located at D:\osc
3. Enable Copilot C...",open,Issue,287844,2026-02-04T11:33:34.732995,3,17
https://github.com/microsoft/vscode/issues/287830,,2026-01-14T18:04:40Z,amunger,1458,2026-01-14T18:41:09Z,chat-terminal,1,every terminal call from a background agent cd's into its worktree,174,"seems like the cwd should just be that dir

<img width=""453"" height=""869"" alt=""Image"" src=""https://g...",open,Issue,287830,2026-02-04T11:33:34.733000,0,17
https://github.com/microsoft/vscode/issues/287827,,2026-01-14T17:38:13Z,amunger,1459,2026-01-15T05:50:47Z,papercut :drop_of_blood:,1,don't know how to move forward with background agent changes,522,"Steps to Reproduce:

1. ask for changes from the background agent
2. get two different sets of chang...",open,Issue,287827,2026-02-04T11:33:34.733007,1,17
https://github.com/microsoft/vscode/issues/287811,,2026-01-14T16:39:36Z,amunger,1460,2026-01-28T19:43:40Z,"polish, chat-agent-editing",2,edited file link widget opens a read-only file diff,667,"from this scenario, I see that copilot has edited a file:

<img width=""1926"" height=""722"" alt=""Image...",open,Issue,287811,2026-02-04T11:33:34.733012,3,17
https://github.com/microsoft/vscode/issues/287810,,2026-01-14T16:36:04Z,davides93,1461,2026-01-14T16:36:59Z,,0,Chat took too long to get ready,24724,"
Type: <b>Bug</b>

Chat took too long to get ready

Extension version: 0.37.2026011403
VS Code versi...",open,Issue,287810,2026-02-04T11:33:34.733017,0,17
https://github.com/microsoft/vscode/issues/287802,,2026-01-14T15:37:14Z,Adam-Antios,1462,2026-01-21T15:05:11Z,"feature-request, menus",2,Full UI Icon Customization via settings.json,1082,"<!-- ⚠️⚠️ Do Not Delete This! feature_request_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduc...",open,Issue,287802,2026-02-04T11:33:34.733022,5,17
https://github.com/microsoft/vscode/issues/287801,,2026-01-14T15:33:51Z,jcansdale,1463,2026-01-14T16:02:56Z,"bug, chat-mcp",2,MCP prompt arguments cannot reliably accept binary file data,2344,"### Problem

When invoking an MCP prompt in VS Code, `McpPromptArgumentPick` offers users several wa...",open,Issue,287801,2026-02-04T11:33:34.733027,0,17
https://github.com/microsoft/vscode/issues/287800,,2026-01-14T15:33:18Z,justanotheranonymoususer,1464,2026-01-16T08:24:53Z,"bug, upstream, freeze-slow-crash-leak",6,⛔ 100% CPU on Windows when a watched file is deleted,1897,"<!-- ⚠️⚠️ Do Not Delete This! bug_report_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduct: ht...",open,Issue,287800,2026-02-04T11:33:34.733034,9,17
https://github.com/microsoft/vscode/issues/287791,,2026-01-14T14:44:50Z,Pedrukis43,1465,2026-01-21T15:16:35Z,"triage-needed, stale, ai-translated",3,Ayuda,286,"
Type: <b>Feature Request</b>

Ayuda con mi examen de algoritmos no me acuerdo ya ni de como program...",open,Issue,287791,2026-02-04T11:33:34.733040,1,17
https://github.com/microsoft/vscode/issues/287787,,2026-01-14T14:35:55Z,chrisreddington,1466,2026-01-20T20:51:14Z,"bug, model-picker",2,Model selected for custom agents when editing previous chat messages is unintuitive,1300,"
Type: <b>Bug</b>

1. Create a custom agent, [example of my accessibility specialist](https://github...",open,Issue,287787,2026-02-04T11:33:34.733046,4,17
https://github.com/microsoft/vscode/issues/287785,,2026-01-14T14:27:27Z,sreevishnu-vk-22357,1467,2026-01-14T14:28:19Z,,0,"Sorry, your request failed. Please try again.",2321,"
Type: <b>Bug</b>

Sorry, your request failed. Please try again.

Copilot Request id: 9b625e92-9923-...",open,Issue,287785,2026-02-04T11:33:34.733050,0,17
https://github.com/microsoft/vscode/issues/287781,,2026-01-14T13:57:26Z,Tyriar,1468,2026-01-29T21:23:04Z,"bug, chat-terminal",2,Investigate why SI warning shows when rich is enabled,289,"Repro:

1. Ask copilot: `run command in a NON background terminal, it should print the time every 2 ...",open,Issue,287781,2026-02-04T11:33:34.733056,0,17
https://github.com/microsoft/vscode/issues/287779,,2026-01-14T13:56:16Z,bradphelan,1469,2026-01-14T13:57:11Z,,0,Add the ability to tag editor selections that are added to the chat so they can be referred to later in the conversation.,1700,"<!-- ⚠️⚠️ Do Not Delete This! feature_request_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduc...",open,Issue,287779,2026-02-04T11:33:34.733061,0,17
https://github.com/microsoft/vscode/issues/287774,,2026-01-14T13:17:44Z,kastabala,1470,2026-01-14T13:18:44Z,,0,Chat took too long to get ready,4942,"
Type: <b>Bug</b>

Chat took too long to get ready

Extension version: 0.37.2026011403
VS Code versi...",open,Issue,287774,2026-02-04T11:33:34.733066,0,17
https://github.com/microsoft/vscode/issues/287765,,2026-01-14T12:47:35Z,pcaversaccio,1471,2026-01-28T23:04:31Z,,0,Add security settings to deny dangerous devcontainer configurations,2280,"<!-- ⚠️⚠️ Do Not Delete This! feature_request_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduc...",open,Issue,287765,2026-02-04T11:33:34.733071,0,17
https://github.com/microsoft/vscode/issues/287763,,2026-01-14T12:39:34Z,devresoldigi,1472,2026-01-18T14:56:22Z,info-needed,1,Github copilot not working for vs code with wsl project,2562,"
Type: <b>Bug</b>

In windows, i open a project running inside wsl into vscode, github copilot and g...",open,Issue,287763,2026-02-04T11:33:34.733076,7,17
https://github.com/microsoft/vscode/issues/287760,,2026-01-14T12:26:41Z,rajeshl,1473,2026-01-14T12:28:00Z,,0,Request Timeout,596,"
Type: <b>Bug</b>

Sorry, your request failed. Please try again. Request id: 49b3e222-5cbb-4e2d-85e5...",open,Issue,287760,2026-02-04T11:33:34.733082,1,17
https://github.com/microsoft/vscode/issues/287755,,2026-01-14T12:05:45Z,mvs2025,1474,2026-01-14T16:08:21Z,info-needed,1,Chat took too long to get ready,11850,"
Type: <b>Bug</b>

Chat took too long to get ready

Extension version: 0.37.2026011403
VS Code versi...",open,Issue,287755,2026-02-04T11:33:34.733086,2,17
https://github.com/microsoft/vscode/issues/287753,,2026-01-14T11:59:47Z,SimonSiefke,1475,2026-01-19T11:35:29Z,"bug, css-less-scss",2,memory leak related to `domStylesheets`,5096,"<!-- ⚠️⚠️ Do Not Delete This! bug_report_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduct: ht...",open,Issue,287753,2026-02-04T11:33:34.733092,0,17
https://github.com/microsoft/vscode/issues/287746,,2026-01-14T11:07:08Z,Robinlovelace,1476,2026-01-14T11:12:21Z,,0,Opening a codebase in Devcontainers on Windows leads to changes in line endings causing git diff to show changes across all source code files,1639,"<!-- ⚠️⚠️ Do Not Delete This! bug_report_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduct: ht...",open,Issue,287746,2026-02-04T11:33:34.733098,2,17
https://github.com/microsoft/vscode/issues/287740,,2026-01-14T10:39:21Z,xeospetrov,1477,2026-01-14T11:14:30Z,,0,Chat took too long to get ready in Dev Containers,18686,"
Type: <b>Bug</b>

Chat works ok in WSL (VSCode window 1), but not when attached to dev container (D...",open,Issue,287740,2026-02-04T11:33:34.733102,0,17
https://github.com/microsoft/vscode/issues/287739,,2026-01-14T10:38:54Z,chrmarti,1478,2026-01-14T10:38:54Z,"engineering, network",2,Track loading system certificates with Node.js built-in support,590,Tracking issue for the experimental `http.systemCertificatesNode` setting that enables loading syste...,open,Issue,287739,2026-02-04T11:33:34.733108,0,17
https://github.com/microsoft/vscode/issues/287738,,2026-01-14T10:37:35Z,defnotmsy,1479,2026-01-14T18:25:06Z,,0,Terminal output is very slow,3537,"
Type: <b>Performance Issue</b>

This performance issue exists since I first set my stuff up, I've i...",open,Issue,287738,2026-02-04T11:33:34.733114,0,17
https://github.com/microsoft/vscode/issues/287732,,2026-01-14T09:45:47Z,pospynow,1480,2026-01-14T09:46:40Z,,0,bad request,2823,"
Type: <b>Bug</b>

408 
很抱歉，你的请求已失败。请重试。

Copilot 请求 ID: 0adc79a1-a80e-4a64-a5bf-66a1ae3a9231

GH 请求...",open,Issue,287732,2026-02-04T11:33:34.733119,1,17
https://github.com/microsoft/vscode/issues/287730,,2026-01-14T09:40:44Z,livelongan,1481,2026-01-14T09:41:38Z,,0,ERROR,2260,"
Type: <b>Bug</b>

Sorry, there was a network error. Please try again later. Request id: 271f0069-48...",open,Issue,287730,2026-02-04T11:33:34.733123,1,17
https://github.com/microsoft/vscode/issues/287720,,2026-01-14T08:14:31Z,DonJayamanne,1482,2026-01-31T00:10:34Z,"polish, chat-background-agent",2,Change clopilot cli to `Background`,167,"Change `@cli` to `@background` & similar terms/messages
* [ ] Will need to be reviewed and discussed...",open,Issue,287720,2026-02-04T11:33:34.733129,1,17
https://github.com/microsoft/vscode/issues/287717,,2026-01-14T07:59:00Z,Nicolas-Motta,1483,2026-01-14T08:14:56Z,,0,Rename Directory,2395,"
Type: <b>Bug</b>

I have found that when I change the name of a folder that contains some files I h...",open,Issue,287717,2026-02-04T11:33:34.733133,0,17
https://github.com/microsoft/vscode/issues/287715,,2026-01-14T07:43:05Z,waldekmastykarz,1484,2026-01-16T14:57:57Z,"feature-request, chat-agent-editing",2,Ability to add Copilot-targeted comments on diffs,896,"<!-- ⚠️⚠️ Do Not Delete This! feature_request_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduc...",open,Issue,287715,2026-02-04T11:33:34.733138,1,17
https://github.com/microsoft/vscode/issues/287714,,2026-01-14T07:33:58Z,threema-donat,1485,2026-01-20T07:59:23Z,,0,Reverse search in zsh not working when EDITOR env variable is set to vim,1301,"<!-- ⚠️⚠️ Do Not Delete This! bug_report_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduct: ht...",open,Issue,287714,2026-02-04T11:33:34.733143,1,17
https://github.com/microsoft/vscode/issues/287712,,2026-01-14T07:08:47Z,BryanDollery,1486,2026-01-26T12:06:26Z,"feature-request, chat",2,Session titles are generated too early,973,"# Generated session titles are broken in my workflow...

```
Version: 1.109.0-insider
Commit: 5e5a43...",open,Issue,287712,2026-02-04T11:33:34.733149,4,17
https://github.com/microsoft/vscode/issues/287711,,2026-01-14T07:04:48Z,Aneef-S,1487,2026-02-02T10:21:09Z,bug,1,"Searching leads to - ""System error occured (ENAMETOOLONG spawn)""",2589,"
Type: <b>Bug</b>

Tried seaching in the seach bar, whenever any input is entered - ""System error oc...",open,Issue,287711,2026-02-04T11:33:34.733154,0,17
https://github.com/microsoft/vscode/issues/287709,,2026-01-14T06:53:57Z,Aminadav,1488,2026-02-02T10:19:34Z,,0,"For Background Agents, let me choose the branch name. For important for tracking tickets.",431,"
Type: <b>Feature Request</b>

You create branch name copilot-worktree-2026-1-14T06. Let me choose t...",open,Issue,287709,2026-02-04T11:33:34.733159,0,17
https://github.com/microsoft/vscode/issues/287708,,2026-01-14T06:47:41Z,iwangbowen,1489,2026-01-16T08:32:24Z,"feature-request, workbench-views",2,Feature Request: Native Tabs support for Sidebar View Containers,533,"## Problem

The current sidebar only supports vertical Accordions. When a View Container has multipl...",open,Issue,287708,2026-02-04T11:33:34.733164,1,17
https://github.com/microsoft/vscode/issues/287698,,2026-01-14T05:48:28Z,Shirase-coder-88,1490,2026-01-14T05:49:31Z,,0,Chat panel UI not displaying in Japanese language,6663,"
Type: <b>Bug</b>

## Issue Summary
The Chat panel in VS Code is not displaying in Japanese, even th...",open,Issue,287698,2026-02-04T11:33:34.733169,0,17
https://github.com/microsoft/vscode/issues/287695,,2026-01-14T05:10:45Z,lovettchris,1491,2026-01-26T12:08:23Z,,0,could not implement a simple request,48594,"
Type: <b>Bug</b>

modify the selected json so that ""time"" starts at 500 and increases in steps of 5...",open,Issue,287695,2026-02-04T11:33:34.733173,2,17
https://github.com/microsoft/vscode/issues/287693,,2026-01-14T04:33:29Z,sanfordstaab,1492,2026-01-15T07:47:27Z,"bug, diff-editor",2,VSCode doesn't stop a diff operation on a large file when the editor window is closed.,1372,"<!-- ⚠️⚠️ Do Not Delete This! bug_report_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduct: ht...",open,Issue,287693,2026-02-04T11:33:34.733179,4,17
https://github.com/microsoft/vscode/issues/287692,,2026-01-14T04:27:08Z,saurabhudeshi,1493,2026-01-14T21:27:58Z,,0,Todos dont get marked complete whe using GPT-5.2.,2037,"
Type: <b>Bug</b>

I have noticied that Todos dont get marked complete when using GPT-5.2.

Extensio...",open,Issue,287692,2026-02-04T11:33:34.733183,1,17
https://github.com/microsoft/vscode/issues/287691,,2026-01-14T04:13:17Z,onigetoc,1494,2026-01-15T03:17:39Z,,0,bug with commit with no message.,1895,"<!-- ⚠️⚠️ Do Not Delete This! bug_report_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduct: ht...",open,Issue,287691,2026-02-04T11:33:34.733188,2,17
https://github.com/microsoft/vscode/issues/287690,,2026-01-14T04:08:38Z,geekhoo,1495,2026-01-14T04:09:30Z,,0,"model list disappeared, copilot offline",567,"<!-- Please search existing issues to avoid creating duplicates -->
<!-- Please attach logs to help ...",open,Issue,287690,2026-02-04T11:33:34.733193,0,17
https://github.com/microsoft/vscode/issues/287686,,2026-01-14T03:28:09Z,Honghe,1496,2026-01-14T09:23:07Z,,0,debug: selecting `processId` ui window popups before `preLaunchTask` running.,3441,"
Type: <b>Bug</b>

When to use ""Python (debugpy) + Cpp (cppdbg)"" to debug CPython's C code.
Use the ...",open,Issue,287686,2026-02-04T11:33:34.733197,0,17
https://github.com/microsoft/vscode/issues/287685,,2026-01-14T03:20:14Z,ryanlane,1497,2026-01-14T03:21:13Z,,0,failing when images attached,2252,"
Type: <b>Bug</b>

When attaching a screen shot it has been failing more often. This works most of t...",open,Issue,287685,2026-02-04T11:33:34.733202,0,17
https://github.com/microsoft/vscode/issues/287682,,2026-01-14T03:10:23Z,Shadowwp,1498,2026-02-02T10:22:14Z,info-needed,1,search for files is so slow,2140,"
Type: <b>Bug</b>

after update to the latest version 1.108.0  I search for files is too slow to wor...",open,Issue,287682,2026-02-04T11:33:34.733207,2,17
https://github.com/microsoft/vscode/issues/287676,,2026-01-14T02:06:33Z,Robert11GG,1499,2026-01-14T06:47:57Z,,0,vs code cant be installed on partition C?,1265,"<!-- ⚠️⚠️ Do Not Delete This! bug_report_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduct: ht...",open,Issue,287676,2026-02-04T11:33:34.733212,0,17
